species:ncbi:28099	a. rubi|Rhizobium rubi|phytomonas rubi|R.rubi|p.rubi|rhizobium rubi (Hildebrand 1940) Young et al. 2001|r. rubi|Agrobacterium rubi|A. rubi|A.rubi|agrobacterium rubi|Rhizobium rubi (Hildebrand 1940) Young et al. 2001|Phytomonas rubi|a.rubi|r.rubi|P. rubi|Agrobacterium rubi (Hildebrand 1940) Starr and Weiss 1943 (Approved Lists 1980)|p. rubi|rhizobium rubi|P.rubi|agrobacterium rubi (Hildebrand 1940) Starr and Weiss 1943 (Approved Lists 1980)|R. rubi
species:ncbi:100677	C.pseudovishnui Colless. 1957|culex pseudovishnui|Culex pseudovishnui|C. pseudovishnui|culex pseudovishnui Colless. 1957|c.pseudovishnui|C.pseudovishnui|C. pseudovishnui Colless. 1957|Culex pseudovishnui Colless. 1957|c. pseudovishnui|c. pseudovishnui Colless. 1957|c.pseudovishnui Colless. 1957
species:ncbi:100678	culex vishnui|c. vishnui|C. vishnui|C.vishnui|Culex vishnui|c.vishnui
species:ncbi:28129	p.denticola|P.denticola|Prevotella denticola (Shah and Collins 1982) Shah and Collins 1990 emend. Wu et al. 1992|B. denticola|p. denticola|b. denticola|b.denticola|bacteroides denticola Shah and Collins 1982 emend. Holdeman and Johnson 1982|P. denticola|bacteroides denticola|prevotella denticola (Shah and Collins 1982) Shah and Collins 1990 emend. Wu et al. 1992|B.denticola|Prevotella denticola|Bacteroides denticola Shah and Collins 1982 emend. Holdeman and Johnson 1982|prevotella denticola|Bacteroides denticola
species:ncbi:28128	b.corporis|p. corporis|Prevotella corporis|B.corporis|p.corporis|prevotella corporis (Johnson and Holdeman 1983) Shah and Collins 1990|P.corporis|Bacteroides corporis|prevotella corporis|Bacteroides corporis Johnson and Holdeman 1983|b. corporis|P. corporis|B. corporis|Prevotella corporis (Johnson and Holdeman 1983) Shah and Collins 1990|bacteroides corporis Johnson and Holdeman 1983|bacteroides corporis
species:ncbi:28126	Bacteroides buccae Holdeman et al. 1982|bacteroides capillus Kornman and Holt 1982|Bacteroides pentosaceus Shah and Collins 1982|prevotella buccae|b.capillus|Prevotella buccae|Bacteroides capillus|P.buccae|B. pentosaceus|b. pentosaceus|bacteroides buccae Holdeman et al. 1982|b.pentosaceus|b.buccae|B.pentosaceus|B. capillus|b. buccae|Prevotella buccae (Holdeman et al. 1982) Shah and Collins 1990|bacteroides buccae|b. capillus|prevotella buccae (Holdeman et al. 1982) Shah and Collins 1990|Bacteroides buccae|p. buccae|B.capillus|bacteroides pentosaceus|bacteroides capillus|P. buccae|B. buccae|B.buccae|p.buccae|bacteroides pentosaceus Shah and Collins 1982|Bacteroides capillus Kornman and Holt 1982|Bacteroides pentosaceus
species:ncbi:28125	P. bivia|P.bivia|bacteroides bivius Holdeman and Johnson 1977 (Approved Lists 1980)|Prevotella bivia (Holdeman and Johnson 1977) Shah and Collins 1990|b.bivius|prevotella bivia|prevotella bivia (Holdeman and Johnson 1977) Shah and Collins 1990|Prevotella bivia|p.bivia|Bacteroides bivius|B.bivius|B. bivius|Bacteroides bivius Holdeman and Johnson 1977 (Approved Lists 1980)|p. bivia|bacteroides bivius|b. bivius
species:ncbi:28124	Bacteroides endodontalis van Steenbergen et al. 1984|b.endodontalis|Bacteroides endodontalis|p. endodontalis|Porphyromonas endodontalis (van Steenbergen et al. 1984) Shah and Collins 1988|bacteroides endodontalis|P. endodontalis|p.endodontalis|bacteroides endodontalis van Steenbergen et al. 1984|porphyromonas endodontalis|b. endodontalis|B. endodontalis|porphyromonas endodontalis (van Steenbergen et al. 1984) Shah and Collins 1988|Porphyromonas endodontalis|P.endodontalis|B.endodontalis
species:ncbi:28123	Porphyromonas asaccharolytica (Holdeman and Moore 1970) Shah and Collins 1988|Bacteroides asaccharolyticus (Holdeman & Moore 1970) Finegold & Barnes 1977 (Approved Lists 1980)|bacteroides asaccharolyticus|b. asaccharolyticus|Bacteroides asaccharolyticus|b.asaccharolyticus|p. asaccharolytica|B.asaccharolyticus|porphyromonas asaccharolytica (Holdeman and Moore 1970) Shah and Collins 1988|B.melaninogenicus subsp. assacharolyticus|Bacteroides melaninogenicus subsp. assacharolyticus|b. melaninogenicus subsp. assacharolyticus|P.asaccharolytica|P. asaccharolytica|p.asaccharolytica|bacteroides asaccharolyticus (Holdeman & Moore 1970) Finegold & Barnes 1977 (Approved Lists 1980)|bacteroides melaninogenicus subsp. assacharolyticus|Porphyromonas asaccharolytica|b.melaninogenicus subsp. assacharolyticus|B. melaninogenicus subsp. assacharolyticus|B. asaccharolyticus|porphyromonas asaccharolytica
species:ncbi:28122	F. intestinalis|fibribacter intestinalis|Fibrobacter intestinalis Montgomery et al. 1988|Fibrobacter intestinales|fibrobacter intestinales|f.intestinalis|Fibrobacter intestinalis|fibrobacter intestinalis|fibrobacter intestinalis Montgomery et al. 1988|Fibribacter intestinalis|F.intestinalis|f. intestinalis
species:ncbi:28116	bacteroides ovatus Eggerth and Gagnon 1933|pasteurella ovata|P. ovata|Bacteroides fragilis subsp. ovatus|B. ovatus|b. ovatus|p. ovatum|p.ovata|Bacteroides ovatus Eggerth and Gagnon 1933|P. ovatum|p.ovatum|b. fragilis subsp. ovatus|Pasteurella ovata|B.fragilis subsp. ovatus|Pseudobacterium ovatum|b.ovatus|p. ovata|P.ovatum|bacteroides fragilis subsp. ovatus|P.ovata|B.ovatus|pseudobacterium ovatum|Bacteroides ovatus|b.fragilis subsp. ovatus|bacteroides ovatus|B. fragilis subsp. ovatus
species:ncbi:28118	bacteroides splanchnicus Werner et al. 1975|odoribacter splanchnicus|B. splanchnicus|B.splanchnicus|o. splanchnicus|O. splanchnicus|b.splanchnicus|Odoribacter splanchnicus|odoribacter splanchnicus (Werner et al. 1975) Hardham et al. 2008|Odoribacter splanchnicus (Werner et al. 1975) Hardham et al. 2008|bacteroides splanchnicus|O.splanchnicus|Bacteroides splanchnicus|b. splanchnicus|Bacteroides splanchnicus Werner et al. 1975|o.splanchnicus
species:ncbi:28113	prevotella heparinolytica (Okuda et al. 1985) Shah and Collins 1990|P. heparinolytica|P. heparinolyticus|B.heparinolyticus|B. heparinolyticus|p.heparinolytica|b. heparinolyticus|prevotella heparinolyticus|bacteroides heparinolyticus Okuda et al. 1985|P.heparinolytica|Bacteroides heparinolyticus Okuda et al. 1985|Prevotella heparinolytica|p. heparinolyticus|bacteroides heparinolyticus|Prevotella heparinolytica (Okuda et al. 1985) Shah and Collins 1990|p.heparinolyticus|Prevotella heparinolyticus|prevotella heparinolytica|p. heparinolytica|Bacteroides heparinolyticus|b.heparinolyticus|P.heparinolyticus
species:ncbi:28112	B.forsythus|tannerella forsythia corrig. (Tanner et al. 1986) Sakamoto et al. 2002|t. forsythia|t.forsythensis|t.forsythia|Tannerella forsythia corrig. (Tanner et al. 1986) Sakamoto et al. 2002|tannerella forsythia|Tannerella forsythensis corrig. (Tanner et al. 1986) Sakamoto et al. 2002|T.forsythensis|Tannerella forsythia|Tannerella forsythensis|T. forsythensis|T. forsythia|Bacteroides forsythus Tanner et al. 1986|tannerella forsythensis|b. forsythus|tannerella forsythensis corrig. (Tanner et al. 1986) Sakamoto et al. 2002|Bacteroides forsythus|B. forsythus|t. forsythensis|T.forsythia|b.forsythus|bacteroides forsythus Tanner et al. 1986|bacteroides forsythus
species:ncbi:28115	Porphyromonas salivosa|bacteroides salivosus|P. macacae|b.macacae|b. melaninogenicus subsp. macacae|B. salivosus|Bacteroides salivosus|Bacteroides melaninogenicus macacae|Porphyromonas macacae|porphyromonas salivosa|p.salivosa|bacteroides melaninogenicus subsp. macacae Slots and Genco 1980|Bacteroides salivosus Love et al. 1987|P.salivosa|Bacteroides melaninogenicus subsp. macacae Slots and Genco 1980|p. salivosa|p.macacae|Bacteroides melaninogenicus subsp. macacae|b.melaninogenicus macacae|b. salivosus|B. melaninogenicus macacae|B. melaninogenicus subsp. macacae|bacteroides macacae|porphyromonas macacae (Slots and Genco 1980) Love 1995|porphyromonas salivosa (Love et al. 1987) Love et al. 1992|Porphyromonas salivosa (Love et al. 1987) Love et al. 1992|p. macacae|bacteroides salivosus Love et al. 1987|b. melaninogenicus macacae|Porphyromonas macacae (Slots and Genco 1980) Love 1995|b.melaninogenicus subsp. macacae|B.macacae|b. macacae|Bacteroides macacae (Slots and Genco 1980) Coykendall et al. 1980|b.salivosus|Bacteroides macacae|bacteroides melaninogenicus subsp. macacae|bacteroides macacae (Slots and Genco 1980) Coykendall et al. 1980|bacteroides melaninogenicus macacae|porphyromonas salivosa Love et al. 1992|porphyromonas macacae|B.salivosus|Porphyromonas salivosa Love et al. 1992|P. salivosa|B. macacae|B.melaninogenicus subsp. macacae|P.macacae|B.melaninogenicus macacae
species:ncbi:28114	B. levii|b. melaninogenicus subsp. levii|b.melaninogenicus subsp. levii|bacteroides levii|porphyromonas levii|porphyromonas levii (Johnson and Holdeman 1983) Shah et al. 1995|Porphyromonas levii|P. levii|B.melaninogenicus subsp. levii|b.levii|p.levii|Porphyromonas levii (Johnson and Holdeman 1983) Shah et al. 1995|Bacteroides levii (ex Holdeman et al. 1977) Johnson and Holdeman 1983|B. melaninogenicus subsp. levii|B.levii|Bacteroides melaninogenicus subsp. levii|P.levii|bacteroides levii (ex Holdeman et al. 1977) Johnson and Holdeman 1983|Bacteroides levii|bacteroides melaninogenicus subsp. levii|p. levii|b. levii
species:ncbi:28111	B. eggerthii|Bacteroides eggerthii Holdeman and Moore 1974|B.eggerthii|b. eggerthii|bacteroides eggerthii Holdeman and Moore 1974|bacteroides eggerthii|Bacteroides eggerthii|b.eggerthii
species:ncbi:28110	francisella philomiragia (Jensen et al. 1969) Hollis et al. 1990|Francisella philomiragia subsp. philomiragia (Jensen et al. 1969) Hollis et al. 1990|F. philomiragia|F.philomiragia|francisella philomiragia subsp. philomiragia (Jensen et al. 1969) Hollis et al. 1990|yersinia philomiragia Jensen et al. 1969 (Approved Lists 1980)|francisella philomiragia subsp. philomiragias|Y.philomiragia|f.philomiragia|y. philomiragia|Francisella philomiragia subsp. philomiragia|Francisella philomiragia|francisella philomiragia|y.philomiragia|Yersinia philomiragia Jensen et al. 1969 (Approved Lists 1980)|Francisella philomiragia (Jensen et al. 1969) Hollis et al. 1990|f. philomiragia|francisella philomiragia subsp. philomiragia|Francisella philomiragia subsp. philomiragias|Yersinia philomiragia|Y. philomiragia|yersinia philomiragia
species:ncbi:28107	A.espejiana|a.espejiana|P.espejiana (Chan et al. 1978) Gauthier et al. 1995|Pseudoalteromonas espejiana (Chan et al. 1978) Gauthier et al. 1995|pseudoalteromonas espejiana|pseudoalteromonas espejiana (Chan et al. 1978) Gauthier et al. 1995|alteromonas espejiana|p. espejiana (Chan et al. 1978) Gauthier et al. 1995|P. espejiana|P. espejiana (Chan et al. 1978) Gauthier et al. 1995|A. espejiana|Pseudoalteromonas espejiana|P.espejiana|p.espejiana|p.espejiana (Chan et al. 1978) Gauthier et al. 1995|Alteromonas espejiana|a. espejiana|p. espejiana
species:ncbi:28108	A. macleodii|alteromonas macleodii|Alteromonas macleodii Baumann et al. 1972 (Approved Lists 1980) emend. Vandecandelaere et al. 2008|P. macleodii|a. macleodii|Pseudoalteromonas macleodii|alteromonas macleodii Baumann et al. 1972 (Approved Lists 1980) emend. Yi et al. 2004|p.macleodii|alteromonas macleodii Baumann et al. 1972 (Approved Lists 1980) emend. Vandecandelaere et al. 2008|p. macleodii|a.macleodii|Alteromonas macleodii|Alteromonas macleodii Baumann et al. 1972 (Approved Lists 1980) emend. Yi et al. 2004|P.macleodii|A.macleodii|pseudoalteromonas macleodii
species:ncbi:28104	R.huakuii|rhizobium huakuii Chen et al. 1991|Rhizobium huakuii Chen et al. 1991|m.huakuii|r.huakuii|Rhizobium huakuii|R. huakuii|mesorhizobium huakuii|mesorhizobium huakuii (Chen et al. 1991) Jarvis et al. 1997|r. huakuii|Mesorhizobium huakuii (Chen et al. 1991) Jarvis et al. 1997|Mesorhizobium huakuii|M.huakuii|rhizobium huakuii|m. huakuii|M. huakuii
species:ncbi:98038	e.halophilum|E. halophilum|E.halophilum|T. halophila|e. halophilum|T.halophila|t. halophila|Eutrema halophilum (C.A. Mey.) Al-Shehbaz & Warwick|t.halophila|eutrema halophilum (C.A. Mey.) Al-Shehbaz & Warwick|thellungiella halophila|Thellungiella halophila (C.A.Mey.) O.E.Schulz|Thellungiella halophila|Eutrema halophilum|thellungiella halophila (C.A.Mey.) O.E.Schulz|eutrema halophilum
species:ncbi:28198	C.cryaerophila|C. cryaerophilus|campylobacter cryaerophilus corrig. Neill et al. 1985|Arquibacter cryaerophilus|A.cryaerophilus|arcibacter cryaerophilus|arcobacter cryaerophilus|Arcibacter cryaerophilus|campylobacter cryaerophilus|C. cryaerophila|arcobacter cryaerophilus (Neill et al. 1985) Vandamme et al. 1991|campylobacter cryaerophila|arquibacter cryaerophilus|c. cryaerophila|Campylobacter cryaerophilus corrig. Neill et al. 1985|c.cryaerophila|Campylobacter cryaerophilus|a. cryaerophilus|Arcobacter cryaerophilus (Neill et al. 1985) Vandamme et al. 1991|c.cryaerophilus|a.cryaerophilus|C.cryaerophilus|Campylobacter cryaerophila|A. cryaerophilus|Arcobacter cryaerophilus|c. cryaerophilus
species:ncbi:28197	Campylobacter butzleri Kiehlbauch et al. 1991|arcobacter butzleri (Kiehlbauch et al. 1991) Vandamme et al. 1992|Arcobacter butzlerii|arquibacter butzleri|Arcibacter butzleri|Campylobacter butzleri|campylobacter butzleri|C. butzleri|A. butzleri|Arcobacter butzleri (Kiehlbauch et al. 1991) Vandamme et al. 1992|arcobacter butzleri|arcibacter butzleri|a. butzleri|arcobacter butzlerii|c.butzleri|A.butzleri|campylobacter butzleri Kiehlbauch et al. 1991|C.butzleri|Arquibacter butzleri|Arcobacter butzleri|c. butzleri|a.butzleri
species:ncbi:28188	c. canimorsus|C. canimorsus|c.canimorsus|CDC group DF-2|C.canimorsus|C. group DF-2|Capnocytophaga canimorsus|C.group DF-2|capnocytophaga canimorsus|capnocytophaga canimorsus Brenner et al. 1990|c.group DF-2|Capnocytophaga canimorus|capnocytophaga canimorus|Capnocytophaga canimorsus Brenner et al. 1990|cDC group DF-2|c. group DF-2
species:ncbi:28183	l. santarosai|l.santarosai|Leptospira santarosai|leptospira santarosai Yasuda et al. 1987|L.santarosai|L. santarosai|Leptospira santarosai Yasuda et al. 1987|leptospira santarosai
species:ncbi:73561	citrus psorosis virus|C. psorosis virus|Citrus psorosis virus|C.psorosis virus|c. psorosis virus|c.psorosis virus
species:ncbi:28174	V.ordalii|L. ordalii|Vibrio ordalii|v. ordalii|Vibrio ordalii Schiewe et al. 1982|l. ordalii|v.ordalii|Listonella ordalii|vibrio ordalii Schiewe et al. 1982|vibrio ordalii|listonella ordalii|l.ordalii|L.ordalii|V. ordalii
species:ncbi:494514	vulpes lagopus|a. lagopus|alopex lagopus|arctic foxs|v. lagopus|Arctic fox|V. lagopus|A. lagopus|arctic fox|Alopex lagopus|v.lagopus|a.lagopus|Vulpes lagopus|V.lagopus|A.lagopus|Arctic foxs
species:ncbi:28172	V. metschnikovii|Vibrio metschnikovii Gamaleia 1888|v.metschnikovii|v. metschnikovii Gamaleia 1888|V.metschnikovii|vibrio metschnitovii|Vibrio metschnitovii|V.metschnikovii Gamaleia 1888|V. metschnikovii Gamaleia 1888|v.metschnikovii Gamaleia 1888|v. metschnikovii|vibrio metschnikovii|Vibrio metschnikovii|vibrio metschnikovii Gamaleia 1888
species:ncbi:28171	v.aestuarianus Tison and Seidler 1983|V.aestuarianus Tison and Seidler 1983|Listonella aestuarianus|v.aestuarianus|V. aestuarianus|L.aestuarianus|V.aestuarianus|l. aestuarianus|vibrio aestuarianus|Vibrio aestuarianus Tison and Seidler 1983|listonella aestuarianus|v. aestuarianus Tison and Seidler 1983|V. aestuarianus Tison and Seidler 1983|l.aestuarianus|vibrio aestuarianus Tison and Seidler 1983|L. aestuarianus|Vibrio aestuarianus|v. aestuarianus
species:ncbi:28169	Vibrio pelagius (Baumann et al. 1971) Baumann et al. 1981|vibrio pelagius|v.pelagius|B. pelagia|l. pelagia|L. pelagia|listonella pelagia|L.pelagia|Listonella pelagia|beneckea pelagia|listonella pelagia (Baumann et al. 1971) MacDonell and Colwell 1986|beneckea pelagia Baumann et al. 1971 (Approved Lists 1980)|b. pelagia|Beneckea pelagia|l.pelagia|Listonella pelagia (Baumann et al. 1971) MacDonell and Colwell 1986|vibrio pelagius (Baumann et al. 1971) Baumann et al. 1981|B.pelagia|Vibrio pelagius|V. pelagius|Beneckea pelagia Baumann et al. 1971 (Approved Lists 1980)|V.pelagius|b.pelagia|v. pelagius
species:ncbi:28151	e. proteamaculans|S. proteamaculans|xantomonas proteamaculans|X.proteamaculans|s. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|e.proteamaculans|S.proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|Serratia proteamaculans|Serratia proteamaculans subsp. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978s|s.proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|Serratia proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|S. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|S.proteamaculans|s. proteamaculans|p. proteamaculans|s.proteamaculans|serratia proteamaculans subsp. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978s|Serratia proteamaculans subsp. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|serratia proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|x.proteamaculans|E. proteamaculans|Serratia proteamaculans subsp. proteamaculans|Pseudomonas proteamaculans|erwinia proteamaculans|Erwinia proteamaculans|serratia proteamaculans subsp. proteamaculans|serratia proteamaculans|P. proteamaculans|pseudomonas proteamaculans|Xantomonas proteamaculans|serratia proteamaculans subsp. proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978|x. proteamaculans|p.proteamaculans|P.proteamaculans|E.proteamaculans|X. proteamaculans
species:ncbi:28154	Bisgaard taxa|bisgaard taxa|b.taxa|bisgaard|Bisgaard|B. taxa|b. taxa|B.taxa
species:ncbi:28152	Y. kristensenii|Yersinia kristensenii Bercovier et al. 1981|y.kristensenii|yersinia kristensenii Bercovier et al. 1981|y. kristensenii|Y.kristensenii|yersinia kristensenii|Yersinia kristensenii
species:ncbi:28141	C. sakazakii|e. sakazakii|enterobacter sakazakii Farmer et al. 1980|Yellow -pigmented Enterobacter cloacae|cronobacter sakazakii (Farmer et al. 1980) Iversen et al. 2008|Y.-pigmented Enterobacter cloacae|yellow -pigmented Enterobacter cloacae|y. -pigmented Enterobacter cloacae|Cronobacter sakazakii (Farmer et al. 1980) Iversen et al. 2008|Enterobacter sakazakii Farmer et al. 1980|Y. -pigmented Enterobacter cloacae|c. sakazakii|cronobacter sakazakii subsp. sakazakii|Enterobacter sakazakii|cronobacter sakazakii subsp. sakazakiis|C.sakazakii|Cronobacter sakazakii subsp. sakazakii|c.sakazakii|E.sakazakii|e.sakazakii|Cronobacter sakazakii|Cronobacter sakazakii subsp. sakazakiis|enterobacter sakazakii|E. sakazakii|y.-pigmented Enterobacter cloacae|cronobacter sakazakii
species:ncbi:28132	Bacteroides melaninogenicus subsp. melaninogenicus|r.melaninogenica|r. melaninogenica|Hemophilus melaninogenicus|F. nigrescens|bacterium melaninogenicum|P.melaninogenica|Bacterium melaninogenicum|R.melaninogenica|H.melaninogenicus|hemophilus melaninogenicus|B.melaninogenicum|prevotella melaninogenica|Fusiformis nigrescens|b.melaninogenicus melaninogenicus|Bacteroides melaninogenicus subsp. melaninogenicus (Oliver and Wherry 1921) Roy and Kelly 1939|Prevotella melaninogenica|b. melaninogenicus subsp. melaninogenicus|prevotella melaninogenica (Oliver and Wherry 1921) Shah and Collins 1990 emend. Wu et al. 1992|B. melaninogenicus melaninogenicus|h.melaninogenicus|F.nigrescens|b.melaninogenicum|R. melaninogenica|Ristella melaninogenica|b.melaninogenicus subsp. melaninogenicus|ristella melaninogenica|B.melaninogenicus subsp. melaninogenicus|bacteroides melaninogenicus subsp. melaninogenicus|b. melaninogenicus melaninogenicus|Bacteroides melaninogenicus melaninogenicus|P. melaninogenica|bacteroides melaninogenicus subsp. melaninogenicus (Oliver and Wherry 1921) Roy and Kelly 1939|p.melaninogenica|fusiformis nigrescens|Bacteroides melaninogenicus (Oliver and Wherry 1921) Roy and Kelly 1939 (Approved Lists 1980)|B. melaninogenicum|bacteroides melaninogenicus (Oliver and Wherry 1921) Roy and Kelly 1939 (Approved Lists 1980)|f. nigrescens|bacteroides melaninogenicus melaninogenicus|B. melaninogenicus subsp. melaninogenicus|B.melaninogenicus melaninogenicus|f.nigrescens|H. melaninogenicus|h. melaninogenicus|Prevotella melaninogenica (Oliver and Wherry 1921) Shah and Collins 1990 emend. Wu et al. 1992|b. melaninogenicum|p. melaninogenica
species:ncbi:28133	p.nigrescens|Prevotella nigrescens Shah and Gharbia 1992|Prevotella nigrescens|prevotella nigrescens Shah and Gharbia 1992|P.nigrescens|prevotella nigrescens|P. nigrescens|p. nigrescens
species:ncbi:28130	prevotella disiens (Holdeman and Johnson 1977) Shah and Collins 1990|P. disiens|p. disiens|B. disiens|Bacteroides disiens|bacteroides disiens|Prevotella disiens|Prevotella disiens (Holdeman and Johnson 1977) Shah and Collins 1990|b.disiens|P.disiens|b. disiens|p.disiens|Bacteroides disiens Holdeman and Johnson 1977 (Approved Lists 1980)|B.disiens|bacteroides disiens Holdeman and Johnson 1977 (Approved Lists 1980)|prevotella disiens
species:ncbi:28131	Prevotella intermedius|p.intermedius|b.melaninogenicus subsp. intermedius|p.intermedia|Prevotella intermedia|bacteroides intermedius (Holdeman and Moore 1970) Johnson and Holdeman 1983|bacteroides melaninogenicus subsp. intermedius|prevotella intermedia|p. intermedia|B. intermedius|Bacteroides intermedius (Holdeman and Moore 1970) Johnson and Holdeman 1983|Prevotella intermedia (Holdeman and Moore 1970) Shah and Collins 1990|B.melaninogenicus subsp. intermedius|Bacteroides intermedius|P.intermedius|p. intermedius|P.intermedia|B.intermedius|prevotella intermedia (Holdeman and Moore 1970) Shah and Collins 1990|b.intermedius|B. melaninogenicus subsp. intermedius|Bacteroides melaninogenicus subsp. intermedius Holdeman and Moore 1970 (Approved Lists 1980)|Bacteroides melaninogenicus subsp. intermedius|bacteroides melaninogenicus subsp. intermedius Holdeman and Moore 1970 (Approved Lists 1980)|prevotella intermedius|b. intermedius|P. intermedia|P. intermedius|bacteroides intermedius|b. melaninogenicus subsp. intermedius
species:ncbi:28134	r.oralis|b.oralis|prevotella oralis|Bacteroides oralis|p. oralis|Bacteroides oralis Loesche et al. 1964 (Approved Lists 1980)|B. oralis|prevotella oralis (Loesche et al. 1964) Shah and Collins 1990|r. oralis|Prevotella oralis (Loesche et al. 1964) Shah and Collins 1990|Prevotella oralis|B.oralis|R.oralis|P.oralis|Ristella oralis|b. oralis|p.oralis|ristella oralis|R. oralis|bacteroides oralis|P. oralis|bacteroides oralis Loesche et al. 1964 (Approved Lists 1980)
species:ncbi:28135	prevotella oris|bacteroides oris|B.oris|b. oris|Prevotella oris (Holdeman et al. 1982) Shah and Collins 1990|Bacteroides oris|b.oris|p. oris|P.oris|P. oris|B. oris|Prevotella oris|p.oris|Bacteroides oris Holdeman et al. 1982|bacteroides oris Holdeman et al. 1982|prevotella oris (Holdeman et al. 1982) Shah and Collins 1990
species:ncbi:100989	t. carinatus|t.carinatus|tropidechis carinatus|Tropidechis carinatus|T. carinatus|T.carinatus
species:ncbi:100951	t.nadaensis|C. albidus|T. nadaensis|C.albidus|t. nadaensis|Torulopsis nadaensis|cryptococcus albidus|T.nadaensis|c.albidus|torulopsis nadaensis|c. albidus|Cryptococcus albidus
species:ncbi:100952	C.gobio|cottus gobio|Cottus gobio|Bullhead|Bullheads|C. gobio|bullheads|bullhead|c. gobio|c.gobio
species:ncbi:73839	N.lolii|A.lolii|neotyphodium lolii|N. lolii|a. lolii|n. lolii|Acremonium lolii|Neotyphodium lolii|acremonium lolii|n.lolii|a.lolii|A. lolii
species:ncbi:100937	papio papio|p.papio|p.cynocephalus papio|papio hamadryas papio|Papio papio sensu Groves|P.hamadryas papio|papio papio sensu Groves|p. papio|P. papio|Papio hamadryas papio|p. cynocephalus papio|P. hamadryas papio|P.cynocephalus papio|P.papio|P. cynocephalus papio|guinea baboons|Guinea baboon|p. hamadryas papio|Papio papio|p.hamadryas papio|guinea baboon|Papio cynocephalus papio|papio cynocephalus papio|Guinea baboons
species:ncbi:98293	a. stutchburyi|a.stutchburyi|chione stutchburyi|Austrovenus stutchbury|C. stutchburyi|c.stuchburii|c. stuchburii|Chione stuchburii|austrovenus stutchburyi|A.stutchburyi|C. stuchburii|Chione stutchburyi|austrovenus stutchbury|Austrovenus stutchburyi|Austrovenus stuchburii|C.stuchburii|C.stutchburyi|chione stuchburii|A. stutchburyi|austrovenus stuchburii|c.stutchburyi|c. stutchburyi
species:ncbi:73824	Populus balsamifera L.|Populus balsamifera|P.balsamifera L.|p. balsamifera|populus balsamifera L.|p.balsamifera|Hackmatack|p. balsamifera L.|P.balsamifera|populus balsamifera|Balsam poplar|hackmatacks|hackmatack|P. balsamifera|Balsam poplars|p.balsamifera L.|balsam poplars|P. balsamifera L.|balsam poplar|Hackmatacks
species:ncbi:345164	falco cherrug|saker falcons|f. cherrug|F. cherrug|Falco cherrug|Saker falcons|f.cherrug|F.cherrug|saker falcon|Saker falcon
species:ncbi:28442	h.vallismortis|h. vallismortis|haloarcula vallismortis (Gonzlez et al. 1979) Torreblanca et al. 1986|Haloarcula vallismortis|H.vallismortis|H. vallismortis|Halobacterium vallismortis|halobacterium vallismortis|Haloarcula vallismortis (Gonzlez et al. 1979) Torreblanca et al. 1986|haloarcula vallismortis|halobacterium vallismortis Gonzlez et al. 1979 (Approved Lists 1980)|Halobacterium vallismortis Gonzlez et al. 1979 (Approved Lists 1980)
species:ncbi:98349	P. sapidus|p. sapidus|Pleurotus sapidus|P.sapidus|p.sapidus|pleurotus sapidus
species:ncbi:98346	P. floridanus|p. floridanus|pleurotus floridanus|P.florida|Pleurotus floridanus|p.florida|P. florida|pleurotus florida|P.floridanus|p.floridanus|Pleurotus florida|p. florida
species:ncbi:98342	P.citrinopileatus|pleurotus citrinopileatus|Pleurotus citrinopileatus|P. cornucopiae var. citrinopileatus|P. citrinopileatus|p.cornucopiae var. citrinopileatus (Singer) Ohira|P. cornucopiae var. citrinopileatus (Singer) Ohira|p.cornucopiae var. citrinopileatus|p.citrinopileatus|p. citrinopileatus|p. cornucopiae var. citrinopileatus (Singer) Ohira|P.cornucopiae var. citrinopileatus (Singer) Ohira|pleurotus cornucopiae var. citrinopileatus|P.cornucopiae var. citrinopileatus|pleurotus cornucopiae var. citrinopileatus (Singer) Ohira|p. cornucopiae var. citrinopileatus|Pleurotus cornucopiae var. citrinopileatus (Singer) Ohira|Pleurotus cornucopiae var. citrinopileatus
species:ncbi:28449	N. subflava|N.subflava|micrococcus subflavus|n.subflava|M.subflavus|Neisseria subflava|m.subflavus|Neisseria subflava (Flugge 1886) Trevisan 1889|neisseria subflava (Flugge 1886) Trevisan 1889|M. subflavus|Micrococcus subflavus|neisseria subflava|n. subflava|m. subflavus
